Hour,C1,C2,C3,C4,C5
6809,10,110.2071240894837,767.7630000000001,45,160.2071240894837
6810,10,109.2253025400642,808.712,45,159.2253025400642
6811,11,108.9710576010557,856.534,51,158.9710576010557
6812,11,105.0482739898682,905.817,47,155.0482739898682
6813,12,99.42924031747778,897.2249999999999,44,149.4292403174778
6814,10,96.60416238096542,904.251,48,146.6041623809654
6815,10,95.10720502037168,938.3699999999999,43,145.1072050203717
6816,5,94.84698901064215,966.546,43,144.8469890106421
6817,4,94.64866607744713,963.165,44,144.6486660774471
6818,4,94.86440012321953,919.6410000000001,45,144.8644001232195
6819,5,96.52600482976652,919.005,49,146.5260048297665
6820,5,101.6538947392252,894.627,52,151.6538947392252
6821,7,109.8559689771228,953.287,57,159.8559689771228
6822,11,117.9616572500661,974.5649999999999,65,167.9616572500661
6823,9,121.5815404669061,1005.513,52,171.5815404669061
6824,11,120.620084758063,883.05,55,170.620084758063
6825,11,118.908265018807,856.2790000000001,41,168.908265018807
6826,8,118.7373532677262,794.8209999999999,35,168.7373532677262
6827,6,119.2433726369788,855.982,30,169.2433726369788
6828,8,119.9094180063362,767.8580000000001,30,169.9094180063362
6829,8,119.4958285743842,772.486,27,169.4958285743842
6830,4,119.1044721507407,772.305,26,169.1044721507407
6831,8,118.2467615002243,830.3079999999999,31,168.2467615002243
6832,10,114.5745830893028,934.04,33,164.5745830893028
6833,9,115.6524752812709,879.7860000000001,39,165.6524752812709
6834,10,114.6054176337501,941.0749999999999,36,164.6054176337501
6835,10,112.2434468282106,970.254,32,162.2434468282106
6836,8,110.4976579256799,970.682,35,160.4976579256799
6837,7,107.6182824374029,891.1140000000001,35,157.6182824374029
6838,6,103.6812693287934,902.3269999999999,35,153.6812693287934
6839,4,101.1053498546892,948.5269999999999,39,151.1053498546892
6840,4,103.5893921118016,971.595,38,153.5893921118017
6841,4,102.7023649344732,983.8709999999999,38,152.7023649344732
6842,4,103.1986128127299,1017.107,38,153.1986128127299
6843,3,104.905571029531,959.7860000000001,40,154.905571029531
6844,4,109.4957649574092,1000.471,40,159.4957649574092
6845,4,119.2095450667538,1101.923,40,169.2095450667538
6846,9,127.7299901894294,1097.473,47,177.7299901894294
6847,9,130.2940908723506,994.3017499999999,59,180.2940908723506
6848,8,129.8169135965431,1009.728,54,179.8169135965431
6849,10,128.0524054162973,975.8979999999999,43,178.0524054162973
6850,10,126.1539479156496,963.509,37,176.1539479156496
6851,8,125.0662119864025,964.837,28,175.0662119864025
6852,12,124.7205646262086,925.492,30,174.7205646262086
6853,9,124.2317955671877,923.9039999999999,29,174.2317955671877
6854,10,124.1926789166556,902.991,30,174.1926789166556
6855,8,119.1982315162992,1013.52,33,169.1982315162992
6856,7,118.8028569670263,1036.436,29,168.8028569670263
6857,6,120.4479763524117,1044.621,39,170.4479763524117
6858,6,117.3780038131333,1075.206,28,167.3780038131333
6859,8,113.7644548314403,1107.092684,33,163.7644548314403
6860,4,112.6648910500217,1143.601,36,162.6648910500217
6861,4,110.6294443276795,1148.871,26,160.6294443276795
6862,5,108.9537494213096,1159.586,27,158.9537494213096
6863,3,107.3143271023477,1143.993,25,157.3143271023478
6864,4,106.3605841070614,1117.724,27,156.3605841070614
6865,4,106.1415245576336,1063.64,29,156.1415245576336
6866,3,105.7325807549798,1030.635,26,155.7325807549798
6867,3,107.5324412886243,960.3779999999999,26,157.5324412886243
6868,4,112.0710775868988,921.658,26,162.0710775868988
6869,3,121.5202323678001,915.173,31,171.5202323678001
6870,5,125.829291362624,934.1250000000001,35,175.829291362624
6871,6,128.5751963131404,942.8780000000002,47,178.5751963131404
6872,10,128.8949023043957,898.4110000000001,40,178.8949023043957
6873,8,120.2609221479806,875.5350000000001,40,170.2609221479806
6874,8,127.2475450964349,839.1629999999999,34,177.2475450964349
6875,10,128.8210031762458,821.2609999999999,28,178.8210031762458
6876,9,129.8898287013234,773.1650000000001,25,179.8898287013234
6877,7,129.4220793238214,790.3810000000001,29,179.4220793238214
6878,10,127.8940375771194,795.433,39,177.8940375771194
6879,9,125.637748827658,808.219,36,175.637748827658
6880,9,123.7021551669753,811.762,26,173.7021551669753
6881,11,120.4814925870661,805.447,31,170.481492587066
6882,8,119.2461994238178,802.9780000000001,34,169.2461994238178
6883,11,117.2769473313652,829.058,31,167.2769473313652
6884,9,115.2500350938456,851.607,37,165.2500350938456
6885,11,110.9335765332335,890.9669999999999,36,160.9335765332335
6886,6,107.4244986970925,832.643,29,157.4244986970925
6887,4,105.0918359614422,786.827,28,155.0918359614423
6888,4,102.7812409616671,713.173,28,152.7812409616672
6889,4,102.6531360997712,728.574,30,152.6531360997712
6890,3,102.2610489980013,665.933,31,152.2610489980013
6891,4,99.87323238675039,652.5409999999999,34,149.8732323867504
6892,4,105.9981075913891,681.319,39,155.9981075913892
6893,10,119.9837799697874,732.1719999999999,49,169.9837799697874
6894,10,128.7505750108228,784.474,53,178.7505750108228
6895,9,132.2608144657113,793.039,52,182.2608144657113
6896,10,133.0231159258521,779.965,40,183.0231159258521
6897,9,130.4707872794121,757.4870000000001,38,180.4707872794121
6898,9,131.9633480066764,744.2760000000001,28,181.9633480066764
6899,10,130.6860093189181,753.0889999999999,29,180.6860093189181
6900,9,129.530801281192,828.987,25,179.530801281192
6901,5,126.9761363494331,908.3530000000002,25,176.9761363494331
6902,3,124.694027406655,945.198,21,174.694027406655
6903,8,120.6547226223016,978.9150000000002,26,170.6547226223016
6904,7,120.1584261771456,962.2439999999999,27,170.1584261771456
6905,10,120.3666794706713,935.116,31,170.3666794706713
6906,9,117.4425006553723,922.135,39,167.4425006553723
6907,9,114.067914107569,960.8280000000001,39,164.067914107569
6908,10,113.503125528236,983.5950000000001,36,163.503125528236
6909,10,109.8457759689339,997.328,37,159.8457759689339
6910,9,107.837075714577,935.4660000000001,45,157.837075714577
6911,4,105.3684062100306,982.479,36,155.3684062100306
6912,4,105.7736376652193,1016.872,35,155.7736376652193
6913,4,105.2555651272102,1042.74,38,155.2555651272102
6914,3,104.1342840889582,1043.441,38,154.1342840889582
6915,4,105.0801283183871,1039.447,43,155.0801283183871
6916,6,106.9058635320935,1044.778,46,156.9058635320935
6917,8,108.7448126876118,1008.313,59,158.7448126876118
6918,12,110.103326598236,1006.631,59,160.103326598236
6919,11,110.0889023499641,985.781,62,160.0889023499641
6920,12,111.1959447089922,886.338,48,161.1959447089922
6921,11,110.5131783119546,922.4200000000001,42,160.5131783119546
6922,10,110.133150177974,882.6120000000001,34,160.133150177974
6923,11,109.2663113666572,858.8539999999998,34,159.2663113666572
6924,11,109.8957818740244,840.4950000000001,31,159.8957818740244
6925,6,109.7523802510541,832.3310000000001,33,159.7523802510541
6926,5,109.909846703079,894.944,27,159.909846703079
6927,5,109.7920608575211,914.2499999999999,31,159.7920608575211
6928,7,109.2182137057808,920.3610000000001,35,159.2182137057808
6929,9,109.7537247809597,923.15,38,159.7537247809597
6930,10,110.5820310734807,928.011,39,160.5820310734807
6931,9,111.3722028058284,854.138,37,161.3722028058284
6932,11,110.6305195650018,923.4490000000001,43,160.6305195650017
6933,10,109.5776591395229,941.6759999999999,45,159.5776591395228
6934,8,107.2502562473895,963.76,44,157.2502562473895
6935,4,107.301883344573,997.367,40,157.301883344573
6936,4,107.1901777848528,995.4179999999999,37,157.1901777848528
6937,4,104.7966980556826,1025.885,39,154.7966980556826
6938,3,106.3109598508137,979.316,39,156.3109598508137
6939,4,106.6508753503876,929.777,36,156.6508753503876
6940,4,106.1800695201871,927.5070000000001,43,156.1800695201871
6941,7,110.1208928349394,951.229,50,160.1208928349394
6942,10,112.1375738873045,918.3190000000002,58,162.1375738873045
6943,9,113.0965573959986,943.613,62,163.0965573959986
6944,11,112.547040448598,969.4399999999999,54,162.547040448598
6945,9,113.1999893065567,1040.318,41,163.1999893065567
6946,10,111.2207720595769,946.8409999999999,32,161.2207720595769
6947,11,110.5292663993729,948.5520000000001,31,160.5292663993729
6948,9,109.0845729422464,915.6769999999999,28,159.0845729422464
6949,6,109.1720037508775,895.1280000000002,27,159.1720037508775
6950,6,111.4637468200634,942.7529999999999,26,161.4637468200634
6951,7,112.0644866237395,954.366,33,162.0644866237395
6952,8,112.8634399038675,985.24,28,162.8634399038675
6953,11,114.0037556630536,988.6960000000001,35,164.0037556630536
6954,7,114.2684575870543,994.979,34,164.2684575870543
6955,10,115.8385176753004,1002.912,43,165.8385176753004
6956,9,113.2456807312816,1047.391,33,163.2456807312817
6957,8,111.6809428261545,1074.795,35,161.6809428261545
6958,7,108.3639475599043,1057.038,28,158.3639475599043
6959,4,110.2144957474268,1131.986,31,160.2144957474268
6960,4,108.09451096729,1100.388,38,158.09451096729
6961,3,108.3371475716792,1080.714,37,158.3371475716792
6962,4,107.9913181460196,1038.847,38,157.9913181460196
6963,3,110.3353365959251,1033.044,37,160.3353365959251
6964,5,114.3983182269284,1093.7,38,164.3983182269284
6965,8,125.702494182613,1128.485,37,175.702494182613
6966,11,135.4078695604927,1116.367,38,185.4078695604927
6967,9,137.1791138005297,1138.722,37,187.1791138005297
6968,10,138.4590056332692,1078.196,38,188.4590056332692
6969,12,132.4629254962367,1100.834182,38,182.4629254962367
6970,9,135.8846657915233,1043.789,37,185.8846657915233
6971,10,136.8541681415589,1080.158,38,186.8541681415589
6972,11,136.6518706962933,1051.346,37,186.6518706962933
6973,8,135.705652429252,961.7030000000001,38,185.705652429252
6974,9,131.8509455965208,1014.177,37,181.8509455965208
6975,9,132.6055817018724,1033.471,38,182.6055817018724
6976,9,132.6567225259972,1106.741,38,182.6567225259972
6977,9,134.6334531960593,1215.273,37,184.6334531960593
6978,11,132.5914598489957,1218.191,38,182.5914598489957
6979,9,128.9778538434806,1240.014,37,178.9778538434806
6980,12,128.0177791501242,1217.026,38,178.0177791501242
6981,11,126.0054740720344,1200.053102,37,176.0054740720344
6982,10,123.6601859963964,1195.172,38,173.6601859963964
6983,5,122.2658067596016,1176.195,37,172.2658067596016
6984,4,120.6545503427037,1174.338,38,170.6545503427037
6985,4,120.6762228986596,1186.77,60,170.6762228986596
6986,4,121.7772038187064,1152.948,64,171.7772038187064
6987,4,125.1124637426668,1098.09,68,175.1124637426668
6988,3,126.7376081181205,1103.133,75,176.7376081181205
6989,8,136.1146336839923,1164.624,89,186.1146336839923
6990,11,144.3639017793497,1130.028,94,194.3639017793497
6991,11,146.651735333957,1102.166,94,196.651735333957
6992,12,146.674456427522,1080.6,80,196.674456427522
6993,11,145.5885812629083,1061.891,68,195.5885812629083
6994,11,145.3726640643516,1035.482,62,195.3726640643516
6995,9,145.1878215868485,1021.241,50,195.1878215868485
6996,6,144.0582482942044,1039.319,48,194.0582482942044
6997,9,142.3720021685602,1051.01,44,192.3720021685602
6998,7,138.6242952220994,1003.535,40,188.6242952220994
6999,7,135.9679610441118,989.228,38,185.9679610441118
7000,8,134.2527007870509,1020.05,49,184.2527007870509
7001,10,130.9555338635291,976.556,51,180.9555338635291
7002,10,131.6706965570212,907.0140000000001,55,181.6706965570212
7003,11,130.8437268207358,913.876,57,180.8437268207358
7004,8,126.2740954172947,934.6870000000001,61,176.2740954172947
7005,10,121.5275913403592,974.4380000000001,64,171.5275913403592
7006,8,118.4171538754345,874.377,65,168.4171538754345
7007,9,115.0831679264811,803.7659999999998,71,165.0831679264811
7008,5,113.67070488931,795.6410000000001,76,163.67070488931
7009,4,112.5239102815979,739.7869999999999,76,162.5239102815979
7010,4,112.7987414244273,621.7340000000002,72,162.7987414244273
7011,4,113.7851347862906,559.172,70,163.7851347862906
7012,4,117.5849204296102,590.347,70,167.5849204296102
7013,4,125.7580160551668,660.9680000000001,68,175.7580160551668
7014,8,135.9606064208274,703.9029999999999,75,185.9606064208274
7015,10,139.2069805830025,691.7330000000001,75,189.2069805830025
7016,10,138.6733032103042,614.0030000000002,72,188.6733032103042
7017,11,138.2491060185086,622.796,79,188.2491060185086
7018,10,137.5708911373002,585.6860000000001,70,187.5708911373002
7019,11,136.8163905843392,520.1519999999999,64,186.8163905843392
7020,11,133.8730384753862,524.972,51,183.8730384753862
7021,12,133.0499253375054,519.623,44,183.0499253375054
7022,9,133.8179946605946,529.04,42,183.8179946605946
7023,11,130.8999373284286,571.838,47,180.8999373284286
7024,9,130.5017873379192,588.0409999999999,60,180.5017873379192
7025,10,129.6650658031865,584.074,60,179.6650658031865
7026,12,126.9816595656874,589.1880000000001,63,176.9816595656874
7027,11,126.7230268127116,621.38,69,176.7230268127116
7028,10,125.793431110607,670.906,68,175.793431110607
7029,8,120.3108088104602,650.6629999999999,64,170.3108088104602
7030,5,119.5386456118763,623.353,62,169.5386456118763
7031,4,118.3974823482166,630.463,60,168.3974823482166
7032,4,119.1171246736945,644.743,59,169.1171246736945
7033,4,115.8614259084847,630.3240000000001,59,165.8614259084847
7034,4,111.7790865020979,634.142,63,161.7790865020979
7035,4,111.0157583715341,630.529,65,161.0157583715341
7036,3,116.4837474166037,627.9269999999999,70,166.4837474166037
7037,5,129.2712643623601,724.085,76,179.2712643623601
7038,5,137.4936543033635,763.235,74,187.4936543033635
7039,10,141.530785296128,723.376,82,191.530785296128
7040,11,141.410462856995,696.216,89,191.410462856995
7041,11,138.8894807612688,680.626,67,188.8894807612688
7042,11,140.5623300339433,612.5070000000001,65,190.5623300339433
7043,10,141.2522373357458,638.742,58,191.2522373357458
7044,11,138.2595895824009,650.6800000000001,50,188.2595895824009
7045,11,134.8631868317678,677.956,54,184.8631868317678
7046,10,136.5513031454738,745.063,42,186.5513031454738
7047,11,135.1961802192498,799.2830000000001,44,185.1961802192498
7048,11,128.6982165106337,860.95,50,178.6982165106337
7049,11,126.9420446815916,914.199,46,176.9420446815915
7050,9,124.2265072117598,1013.234,53,174.2265072117598
7051,10,120.2217512523297,1070.133,41,170.2217512523297
7052,10,117.1051459120101,1035.443,44,167.1051459120101
7053,9,115.2087043001219,990.9119999999999,33,165.2087043001218
7054,9,114.7162445191955,970.5379999999999,36,164.7162445191955
7055,9,111.8566694658019,1014.11,32,161.8566694658019
7056,5,112.9354496346598,1028.375,29,162.9354496346598
7057,4,111.2621358352994,1049.733,28,161.2621358352994
7058,4,111.4697801095732,1029.98,25,161.4697801095732
7059,5,113.0130514452202,1033.918,26,163.0130514452202
7060,5,117.7578687285047,1048.238,34,167.7578687285047
7061,8,125.8864213794471,1057.484,38,175.8864213794471
7062,11,133.6360730833995,1092.124,48,183.6360730833995
7063,10,136.6589148296993,1114.506,44,186.6589148296993
7064,10,136.4669993444396,1143.303,46,186.4669993444396
7065,11,132.4268532170849,1053.334,54,182.4268532170849
7066,9,134.7596379740493,1022.282,43,184.7596379740493
7067,11,134.0458793713616,952.4350000000001,48,184.0458793713616
7068,7,134.4236246194499,957.4749999999999,39,184.4236246194499
7069,6,131.5026712744914,935.0300000000001,41,181.5026712744914
7070,8,130.8228760360457,964.9229999999999,37,180.8228760360457
7071,8,127.1880441209095,981.558,38,177.1880441209095
7072,7,131.5592492958847,1018.755,43,181.5592492958847
7073,8,127.2199410964818,1009.567,51,177.2199410964818
7074,11,124.9240890501534,1045.431,62,174.9240890501534
7075,11,121.9710147419828,1071.502,56,171.9710147419828
7076,11,124.3546764670819,1095.214,60,174.3546764670819
7077,9,115.9287283952557,1051.296,55,165.9287283952557
7078,12,114.4659210552706,1085.321,59,164.4659210552706
7079,7,109.7175552471961,1066.328,55,159.7175552471961
7080,5,107.8726021597713,1047.732,56,157.8726021597713
7081,4,107.6112977440826,1073.386,56,157.6112977440826
7082,4,107.7920897180234,1110.906,59,157.7920897180234
7083,4,105.7799554697734,1123.478,61,155.7799554697734
7084,6,107.8019498858952,1173.401,66,157.8019498858952
7085,7,112.0326846073285,1171.969,67,162.0326846073285
7086,10,112.6663078262103,1173.623,76,162.6663078262102
7087,12,114.7802375704644,1186.845,75,164.7802375704644
7088,11,114.7319515618369,1183.175,69,164.7319515618369
7089,11,115.4895657121316,1173.049,59,165.4895657121316
7090,10,114.7636746872398,1136.675,58,164.7636746872398
7091,8,115.2915885462643,1183.817,59,165.2915885462643
7092,6,112.6940323977193,1212.616,59,162.6940323977193
7093,10,111.0332637183937,1258.164,58,161.0332637183937
7094,11,109.8556653735958,1231.242,60,159.8556653735958
7095,12,112.9550033690249,1188.44,62,162.9550033690249
7096,10,118.568875660642,1195.192,63,168.5688756606419
7097,10,113.5317055778888,1222.808,68,163.5317055778888
7098,10,112.4005515655678,1232.764,71,162.4005515655678
7099,11,112.6172269876565,1222.814,73,162.6172269876565
7100,12,109.1874180631782,1237.495,94,159.1874180631782
7101,10,107.9955981946282,1254.083,76,157.9955981946282
7102,5,106.7669533808008,1197.753,75,156.7669533808008
7103,9,105.8976412820164,1142.771,76,155.8976412820164
7104,11,102.6407186792701,1163.035,75,152.6407186792701
7105,12,102.0115105781348,1161.233,76,152.0115105781348
7106,11,103.7201479773564,1104.826,79,153.7201479773564
7107,14,104.0939044574185,1059.529,80,154.0939044574185
7108,14,103.8707846185607,1073.738,89,153.8707846185607
7109,18,107.8406242393669,1128.326,104,157.8406242393669
7110,25,109.1248036111323,1130.924,97,159.1248036111323
7111,25,109.3664029135385,1069.951,114,159.3664029135385
7112,22,112.3152656741748,1017.301,89,162.3152656741748
7113,23,112.4244740254173,986.834,85,162.4244740254173
7114,14,114.7188583123941,923.805054603,74,164.7188583123941
7115,12,112.5369426411967,948.257018917,69,162.5369426411967
7116,12,110.7205258690527,875.744,59,160.7205258690527
7117,11,111.8428003541026,854.023944364,54,161.8428003541026
7118,11,110.5074950182338,797.7454127760001,52,160.5074950182338
7119,9,111.9524612715258,833.024459647,63,161.9524612715259
7120,8,110.4391838622039,913.3260000000001,62,160.4391838622039
7121,9,109.2642109086701,925.8589999999999,65,159.2642109086701
7122,9,107.6018366221519,908.9660000000001,65,157.6018366221519
7123,11,107.3892947022817,898.5419999999999,70,157.3892947022817
7124,12,106.620671571565,853.769,76,156.620671571565
7125,12,105.4867746167535,822.886,70,155.4867746167535
7126,11,104.4681432237044,766.0360000000001,71,154.4681432237044
7127,18,103.2917534939819,728.68,71,153.291753493982
7128,16,103.4402639439913,747.4159999999999,72,153.4402639439913
7129,12,103.825867485521,750.4260000000002,73,153.825867485521
7130,14,103.8738173918754,763.0749999999999,74,153.8738173918754
7131,14,105.6977919950765,812.2040000000001,76,155.6977919950765
7132,14,110.2576867017181,901.0840000000001,79,160.2576867017181
7133,17,120.7929460714662,927.537,82,170.7929460714662
7134,20,129.4575017488657,959.4169999999999,96,179.4575017488657
7135,22,132.8150666857914,945.9959999999999,81,182.8150666857914
7136,21,137.7482775084457,893.082,84,187.7482775084457
7137,19,132.1079594528541,851.931,83,182.1079594528541
7138,15,136.9104779576876,857.216,68,186.9104779576876
7139,15,135.3225282158491,895.819,68,185.3225282158491
7140,11,132.3055897640751,954.6879999999999,54,182.3055897640751
7141,12,130.0886612245212,914.85,54,180.0886612245212
7142,11,128.0810109575315,913.213,56,178.0810109575315
7143,11,124.4799330373924,991.04,89,174.4799330373924
7144,10,123.6774493544519,1041.989,95,173.6774493544519
7145,13,121.7635816491516,1054.528,99,171.7635816491516
7146,11,120.4987073782222,1034.829,95,170.4987073782223
7147,12,119.3077998908249,1032.311,99,169.3077998908249
7148,14,117.0830479728394,1012.56,99,167.0830479728394
7149,22,115.1080077208237,969.7939999999999,90,165.1080077208237
7150,18,111.8936675363695,963.183,91,161.8936675363695
7151,15,109.3429890771863,997.6379999999999,98,159.3429890771863
7152,16,107.4573863407595,955.292,131,157.4573863407595
7153,17,107.4285513752921,873.3570000000002,137,157.4285513752921
7154,19,108.0132763043384,893.7250000000001,140,158.0132763043384
7155,22,107.7867020541597,865.3760000000001,109,157.7867020541597
7156,20,112.2230294004054,827.514,94,162.2230294004054
7157,24,123.1830475016204,845.7100000000002,94,173.1830475016204
7158,27,134.7745779737963,820.875,93,184.7745779737963
7159,27,140.8214924319101,846.0959999999999,82,190.8214924319101
7160,24,140.4079563993847,829.3786666670001,95,190.4079563993847
7161,24,138.4384888970281,776.8366666670001,71,188.4384888970281
7162,19,137.02147518972,734.0216666670001,71,187.02147518972
7163,17,135.2400392704391,767.323,60,185.2400392704391
7164,18,126.2259263558276,778.229,59,176.2259263558276
7165,10,133.2138189300144,831.2439999999998,55,183.2138189300144
7166,10,133.1607655124009,811.578,63,183.1607655124009
7167,8,130.1442281603921,833.192,65,180.1442281603921
7168,21,129.1713330137585,889.784,75,179.1713330137585
7169,20,128.452357093794,970.644,67,178.452357093794
7170,23,126.7985484618995,1046.75,76,176.7985484618995
7171,28,124.2812994935058,1062.299,77,174.2812994935058
7172,25,122.0632199667644,1066.624,77,172.0632199667644
7173,27,119.0955400697353,993.121,81,169.0955400697353
7174,25,116.4800865355542,906.8660000000001,81,166.4800865355542
7175,24,115.0441782506036,861.566,78,165.0441782506036
7176,23,113.5617645017059,894.988,77,163.5617645017059
7177,20,112.5985496321156,889.7030000000001,77,162.5985496321156
7178,20,113.3116407419712,883.5450000000001,77,163.3116407419712
7179,19,114.3398358273428,921.8140000000001,79,164.3398358273428
7180,20,119.816442235078,927.64,78,169.816442235078
7181,19,131.1088442212704,938.079,78,181.1088442212704
7182,21,140.4491123764337,961.513,83,190.4491123764337
7183,24,144.8785264299498,933.908,94,194.8785264299498
7184,22,141.9634063078713,963.904,97,191.9634063078713
7185,22,141.6943113749365,952.0980000000001,93,191.6943113749365
7186,21,140.7770342681499,948.791,89,190.7770342681499
7187,23,139.256114941796,925.3169999999999,79,189.256114941796
7188,23,138.2936096080253,833.845,83,188.2936096080253
7189,22,137.3673508868285,842.0020000000001,78,187.3673508868285
7190,20,137.7560878390537,783.8779999999999,83,187.7560878390537
7191,21,137.322404758625,743.832,79,187.322404758625
7192,21,135.4841252705761,773.0559999999999,88,185.4841252705761
7193,18,127.9062573472543,800.019,80,177.9062573472543
7194,23,125.0448581356214,806.412,83,175.0448581356214
7195,23,120.6250666104475,813.198,83,170.6250666104474
7196,22,120.4546035595257,860.1880000000001,81,170.4546035595257
7197,22,115.9255860443847,825.2179999999998,85,165.9255860443847
7198,20,114.6997914551536,766.3910000000001,80,164.6997914551536
7199,17,112.5316538025161,748.644,81,162.5316538025161
7200,18,112.0744753368372,737.2289999999999,79,162.0744753368372
7201,20,112.622304282455,741.513,80,162.622304282455
7202,20,111.6867381136953,741.503,80,161.6867381136953
7203,21,113.6738680200485,743.812,81,163.6738680200485
7204,20,117.5980035307457,654.165,82,167.5980035307456
7205,23,129.3048582798906,674.356,82,179.3048582798906
7206,23,143.3490739477183,750.508,85,193.3490739477183
7207,28,141.9559625244584,708.874,87,191.9559625244584
7208,32,136.7459557741912,664.4370000000001,93,186.7459557741912
7209,29,136.1152726649134,631.8019999999999,93,186.1152726649134
7210,27,137.3498500100566,605.056,89,187.3498500100566
7211,25,136.8452454839817,579.8499999999999,83,186.8452454839817
7212,20,140.1149814120274,571.559,82,190.1149814120274
7213,22,136.1014663760689,610.58,81,186.1014663760689
7214,22,134.8075582811741,616.3329999999999,73,184.8075582811741
7215,25,132.5256680102559,630.193,79,182.5256680102559
7216,26,131.7260073689456,641.3020000000001,85,181.7260073689456
7217,29,128.3059960311106,643.3879999999999,92,178.3059960311106
7218,29,126.42881288617,652.4190000000001,94,176.42881288617
7219,30,125.0164369553033,659.9390000000001,89,175.0164369553033
7220,29,123.7713784625314,682.337,85,173.7713784625314
7221,31,119.5162293299703,680.033,91,169.5162293299703
7222,24,115.4860827888997,723.075,88,165.4860827888996
7223,36,113.3592882529304,729.1879999999999,85,163.3592882529304
7224,29,112.6618260195872,698.486,86,162.6618260195872
7225,28,112.0304112656776,714.11,86,162.0304112656776
7226,25,112.2848473311405,720.081,87,162.2848473311405
7227,23,115.2909332555636,746.899,85,165.2909332555636
7228,22,120.3962222805736,745.388,84,170.3962222805736
7229,22,130.961445252538,789.393,94,180.961445252538
7230,26,141.1245941010193,812.4950000000001,93,191.1245941010193
7231,29,141.5081765588226,845.394,93,191.5081765588226
7232,30,135.6898440243507,806.744,104,185.6898440243507
7233,28,132.8721598545939,826.5449999999998,91,182.8721598545939
7234,26,130.9047916020926,846.3500000000001,94,180.9047916020926
7235,18,119.2478023731203,858.645,78,169.2478023731203
7236,18,123.9634990885746,842.0879999999999,81,173.9634990885746
7237,16,124.6187002666905,807.7920000000001,77,174.6187002666905
7238,16,123.5885703582047,863.051,77,173.5885703582047
7239,19,121.0262209831738,879.4290000000001,76,171.0262209831738
7240,21,121.2623305345772,865.3860000000002,85,171.2623305345772
7241,20,119.9162409308054,889.209,87,169.9162409308054
7242,22,117.5949548100908,878.2030000000001,89,167.5949548100908
7243,23,112.7311932036435,906.2749999999999,88,162.7311932036435
7244,21,109.7697888265547,911.993,78,159.7697888265546
7245,18,108.0952650831738,871.359,78,158.0952650831738
7246,19,105.2282417762795,867.6769999999999,78,155.2282417762795
7247,15,101.0231125631379,803.4490000000001,77,151.0231125631379
7248,18,100.4411221196593,799.866,75,150.4411221196593
7249,15,97.30830268377231,785.0219999999999,77,147.3083026837723
7250,14,98.46267529834292,787.588,77,148.4626752983429
7251,16,97.12769482912131,799.7719999999999,77,147.1276948291213
7252,16,103.5672923604332,793.463,76,153.5672923604332
7253,17,103.3349205272631,827.2189999999999,83,153.3349205272631
7254,19,106.1027162223427,816.6,92,156.1027162223427
7255,23,108.9938940712097,825.198,90,158.9938940712097
7256,21,109.0842966424985,827.2499999999999,80,159.0842966424985
7257,21,110.4012666449455,825.2599999999999,81,160.4012666449455
7258,19,110.4416775670993,824.293,82,160.4416775670993
7259,16,109.5173368759843,763.8620000000001,78,159.5173368759843
7260,12,109.5723835902922,740.605,68,159.5723835902922
7261,9,109.0899802986589,786.6229999999999,70,159.0899802986589
7262,6,109.9655497954063,808.8779999999999,65,159.9655497954063
7263,6,110.7152386009434,846.2320000000001,65,160.7152386009434
7264,5,114.2565260771724,870.4820000000001,56,164.2565260771724
7265,10,108.0652594379701,879.9250000000001,56,158.0652594379702
7266,11,104.8221217401351,885.271,51,154.8221217401351
7267,9,106.5944518490544,901.079,56,156.5944518490544
7268,12,104.7139280988106,892.239,53,154.7139280988106
7269,10,102.4178136462503,903.218,50,152.4178136462503
7270,10,103.196637758826,884.8679999999999,45,153.196637758826
7271,6,104.2135091454357,839.472,48,154.2135091454357
7272,7,103.0262496120772,796.154,39,153.0262496120772
7273,4,99.43346732909936,767.8000000000001,37,149.4334673290994
7274,4,98.48615981040668,772.3810000000001,36,148.4861598104067
7275,4,98.15109387278271,739.046,34,148.1510938727827
7276,4,99.29112318391357,747.6389999999999,34,149.2911231839136
7277,4,98.83714348886188,745.736,42,148.8371434888619
7278,8,100.5429695653318,752.3309999999999,43,150.5429695653318
7279,11,103.3818576567106,765.545,53,153.3818576567106
7280,13,105.6780067826541,781.731,58,155.6780067826541
7281,11,107.3378511203221,805.9459999999999,50,157.3378511203221
7282,10,109.4453708795641,787.8679999999999,53,159.4453708795641
7283,12,109.6900060964278,766.031,46,159.6900060964277
7284,12,108.8335840393135,759.052,56,158.8335840393135
7285,11,107.6912499751043,742.715,47,157.6912499751043
7286,7,107.3120959244974,730.837,45,157.3120959244974
7287,6,107.7046726820951,748.288,46,157.7046726820951
7288,8,107.1043853237866,806.4270000000001,49,157.1043853237866
7289,8,108.1324564548331,795.011,53,158.1324564548331
7290,10,107.6745699030929,856.6639999999999,56,157.6745699030928
7291,12,106.0358881689384,867.54,46,156.0358881689384
7292,11,104.8120279195688,898.0,46,154.8120279195688
7293,6,103.4182201291262,903.2080000000001,47,153.4182201291262
7294,11,102.7183354706651,882.3710000000001,55,152.7183354706651
7295,6,100.978240976668,870.6140000000001,50,150.978240976668
7296,5,100.7972631920528,834.292,49,150.7972631920528
7297,4,100.6227979628416,760.7620000000001,50,150.6227979628416
