thermal_demand,electricity_price,co2_price,gas_price
0.225141341,126.17,67.9,32.476
0.20477773,102.21,67.9,32.476
0.18743115,100.1,67.9,32.476
0.175142791,93.81,67.9,32.476
0.168607584,78.72,67.9,32.476
0.166768995,79.98,67.9,32.476
0.169038519,92.11,67.9,32.476
0.17614313,115.6,67.9,32.476
0.191318781,154.83,67.9,32.476
0.207769005,180.31,67.9,32.476
0.21792506,186.33,67.9,32.476
0.208694534,152.7,67.9,32.476
0.189140818,130.43,67.9,32.476
0.151801583,120.67,67.9,32.476
0.108903433,112.33,67.9,32.476
0.102665061,97.6,67.9,32.476
0.080533779,91.39,67.9,39.904
0.083124463,88.23,67.9,39.904
0.087932356,88.69,67.9,39.904
0.10228712,96.53,67.9,39.904
0.139037883,107.51,67.9,39.904
0.18588565,128.04,67.9,39.904
0.205402093,154.98,67.9,39.904
0.192821022,162.1,67.9,39.904
0.172956684,150.06,67.9,39.904
0.157313077,133.31,67.9,39.904
0.143987195,118.58,67.9,39.904
0.134547108,112.49,67.9,39.904
0.129526672,115.93,67.9,39.904
0.128114243,118.53,67.9,39.904
0.129857722,124.91,67.9,39.904
0.135315582,146.98,67.9,39.904
0.146973727,144.72,67.9,39.904
0.159611016,154.9,67.9,39.904
0.167413037,151.81,67.9,39.904
0.16032202,127.65,67.9,39.904
0.145300586,109.99,67.9,39.904
0.11661607,98.47,67.9,39.904
0.08366112,90.1,67.9,39.904
0.078868716,91.91,67.9,39.904
0.096630853,96.11,67.9,49.657
0.099739363,98.14,67.9,49.657
0.105508256,96.01,67.9,49.657
0.122732248,98.34,67.9,49.657
0.166828745,114.44,67.9,49.657
0.223040434,136.72,67.9,49.657
0.24645782,176.79,67.9,49.657
0.231362047,177.25,67.9,49.657
0.207527229,145.1,67.9,49.657
0.188756782,130.36,67.9,49.657
0.172767325,118.81,67.9,49.657
0.161440355,107.59,67.9,49.657
0.155416436,100.86,67.9,49.657
0.15372169,105.72,67.9,49.657
0.155813656,120.06,67.9,49.657
0.162362432,140.69,67.9,49.657
0.176350804,159.56,67.9,49.657
0.191514031,154.95,67.9,49.657
0.200875519,143.61,67.9,49.657
0.192367151,131.82,67.9,49.657
0.174343236,128,67.9,49.657
0.139925266,121.34,67.9,49.657
0.100383287,98.29,67.9,49.657
0.094632979,88.18,67.9,49.657
0.096630853,87.55,67.9,37.635
0.099739363,88.18,67.9,37.635
0.105508256,88.04,67.9,37.635
0.122732248,89.21,67.9,37.635
0.166828745,92.85,67.9,37.635
0.223040434,114.91,67.9,37.635
0.24645782,127.59,67.9,37.635
0.231362047,133.94,67.9,37.635
0.207527229,123.58,67.9,37.635
0.188756782,119.6,67.9,37.635
0.172767325,104.99,77.54,37.635
0.161440355,99.95,80.76,37.635
0.155416436,88.9,80.76,37.635
0.15372169,92.18,80.76,37.635
0.155813656,96.17,80.76,37.635
0.162362432,105.92,80.76,37.635
0.176350804,125.18,80.76,37.635
0.191514031,129.08,80.76,37.635
0.200875519,127.67,80.76,37.635
0.192367151,112.9,80.76,37.635
0.174343236,102.21,80.76,37.635
0.139925266,101.61,80.76,37.635
0.100383287,92.03,80.76,37.635
0.094632979,93.31,80.76,37.635
0.080533779,92.77,80.76,31.835
0.083124463,90.41,80.76,31.835
0.087932356,87.98,80.76,31.835
0.10228712,87,80.76,31.835
0.139037883,86.67,80.76,31.835
0.18588565,91.39,80.76,31.835
0.205402093,101.32,80.76,31.835
0.192821022,115.04,80.76,31.835
0.172956684,109,80.76,31.835
0.157313077,95.48,80.76,31.835
0.143987195,87,80.76,31.835
0.134547108,84.85,80.76,31.835
0.129526672,81.46,80.76,31.835
0.128114243,84.51,80.76,31.835
0.129857722,89.96,80.76,31.835
0.135315582,112.92,80.76,31.835
0.146973727,123.01,80.76,31.835
0.159611016,139.91,80.76,31.835
0.167413037,138.24,80.76,31.835
0.16032202,121.85,80.76,31.835
0.145300586,109.9,80.76,31.835
0.11661607,104.04,80.76,31.835
0.08366112,97.49,80.76,31.835
0.078868716,103.01,80.76,31.835
0.080533779,100.49,80.76,31.835
0.083124463,100.2,80.76,31.835
0.087932356,99.92,80.76,31.835
0.10228712,98.31,80.76,31.835
0.139037883,98.46,80.76,31.835
0.18588565,98.98,80.76,31.835
0.205402093,100.55,80.76,31.835
0.192821022,110.04,80.76,31.835
0.172956684,113.33,80.76,31.835
0.157313077,104.18,80.76,31.835
0.143987195,97.81,80.76,31.835
0.134547108,100.03,80.76,31.835
0.129526672,100,80.76,31.835
0.128114243,100,80.76,31.835
0.129857722,109.43,80.76,31.835
0.135315582,124.61,80.76,31.835
0.146973727,140.15,80.76,31.835
0.159611016,156,80.76,31.835
0.167413037,170.38,80.76,31.835
0.16032202,165,80.76,31.835
0.145300586,147.52,80.76,31.835
0.11661607,138.96,80.76,31.835
0.08366112,127,80.76,31.835
0.078868716,109.26,80.76,31.835
0.088498307,129.38,80.76,35.011
0.091345201,119.09,80.76,35.011
0.096628579,116.32,80.76,35.011
0.112402983,114.6,80.76,35.011
0.152788276,115.07,80.76,35.011
0.204269134,123.45,80.76,35.011
0.22571569,145.62,80.76,35.011
0.211890392,166.39,80.76,35.011
0.190061536,168,80.76,35.011
0.172870827,153.3,80.76,35.011
0.158227058,143.35,80.76,35.011
0.147853378,141.95,80.76,35.011
0.142336437,141.96,80.76,35.011
0.140784323,145.96,80.76,35.011
0.142700227,155,80.76,35.011
0.148697851,169.15,80.76,35.011
0.161508949,179.48,80.76,35.011
0.175396024,201.51,80.76,35.011
0.18396964,182.84,80.76,35.011
0.176177345,167.81,80.76,35.011
0.159670339,147.09,80.76,35.011
0.128149019,136.78,80.76,35.011
0.091934931,120.51,80.76,35.011
0.086668575,100.73,80.76,35.011
0.088498307,80.65,80.76,39.241
0.091345201,76.68,80.76,39.241
0.096628579,55.26,80.76,39.241
0.112402983,37,80.76,39.241
0.152788276,38.76,80.76,39.241
0.204269134,54.63,80.76,39.241
0.22571569,59.95,80.76,39.241
0.211890392,77.99,80.76,39.241
0.190061536,84.4,80.76,39.241
0.172870827,67.65,80.76,39.241
0.158227058,57.18,80.76,39.241
0.147853378,48.91,80.76,39.241
0.142336437,38.59,80.76,39.241
0.140784323,41.24,80.76,39.241
0.142700227,68.89,80.76,39.241
0.148697851,80,80.76,39.241
0.161508949,89.39,80.76,39.241
0.175396024,114.5,80.76,39.241
0.18396964,125.63,80.76,39.241
0.176177345,102.08,80.76,39.241
0.159670339,84.19,80.76,39.241
0.128149019,71.67,80.76,39.241
0.091934931,69.57,80.76,39.241
0.086668575,27.71,80.76,39.241
0.033722472,54.92,80.76,29.463
0.03370042,24.34,80.76,29.463
0.038535852,17.38,80.76,29.463
0.050014485,15.28,80.76,29.463
0.067504173,20.2,80.76,29.463
0.085733141,30.01,80.76,29.463
0.081392171,69.71,80.76,29.463
0.072783685,97.19,80.76,29.463
0.067525134,97.12,80.76,29.463
0.061131068,73.03,80.76,29.463
0.056782671,47.08,80.76,29.463
0.049828766,42.58,80.76,29.463
0.046801838,39.94,80.76,29.463
0.044006901,52.66,80.76,29.463
0.043329639,72.17,80.76,29.463
0.046304737,91.3,80.76,29.463
0.054324768,105.36,80.76,29.463
0.060575475,146.89,80.76,29.463
0.06737828,148.93,80.76,29.463
0.065857331,130,80.76,29.463
0.057742498,97.19,80.76,29.463
0.045676614,83.72,80.76,29.463
0.038105554,88.66,80.76,29.463
0.035280413,81.66,80.76,29.463
0.05381415,75.73,80.76,44.915
0.055303288,71.79,80.76,44.915
0.062621224,46.42,80.76,44.915
0.082082691,45.09,80.76,44.915
0.12390263,43.83,80.76,44.915
0.161182339,71.58,80.76,44.915
0.153271752,87.67,80.76,44.915
0.137569052,99.77,80.76,44.915
0.122580137,112.99,80.76,44.915
0.110016121,106.7,80.76,44.915
0.101112748,94.15,80.76,44.915
0.092441696,108.25,80.76,44.915
0.086790278,110.43,80.76,44.915
0.082250609,128.94,80.76,44.915
0.083999825,125.26,80.76,44.915
0.090939815,136.3,80.76,44.915
0.105885826,133.62,80.76,44.915
0.120043243,137.46,80.76,44.915
0.129345971,128.71,80.76,44.915
0.123818307,132.21,80.76,44.915
0.107159249,128.28,80.76,44.915
0.077805024,109.08,80.76,44.915
0.058068255,124.39,80.76,44.915
0.054574213,113.5,80.76,44.915
0.047921027,88.11,80.76,76.072
0.04924709,93.04,80.76,76.072
0.055763648,89.06,80.76,76.072
0.073093913,94.22,80.76,76.072
0.1103342,114.49,80.76,76.072
0.143531453,129.47,80.76,76.072
0.136487145,174.79,80.76,76.072
0.122504028,206.05,80.76,76.072
0.109156532,215.15,80.76,76.072
0.097968386,209.9,80.76,76.072
0.090040011,204.96,80.76,76.072
0.082318515,202.78,78.8,76.072
0.077285978,203.05,78.14,76.072
0.073243443,189.01,78.14,76.072
0.074801104,207.56,78.14,76.072
0.080981104,212.96,78.14,76.072
0.094290395,217.42,78.14,76.072
0.10689745,239.99,78.14,76.072
0.115181447,240.55,78.14,76.072
0.110259111,217.74,78.14,76.072
0.095424367,195.58,78.14,76.072
0.069284688,187,78.14,76.072
0.051709269,179.8,78.14,76.072
0.048597856,172.21,78.14,76.072
0.060164049,150.59,78.14,57.647
0.0618289,136.89,78.14,57.647
0.070010329,132.54,78.14,57.647
0.091768188,130.65,78.14,57.647
0.138522747,130.65,78.14,57.647
0.180201344,135,78.14,57.647
0.171357333,135.99,78.14,57.647
0.153801763,142.2,78.14,57.647
0.137044205,142.82,78.14,57.647
0.122997674,144.35,78.14,57.647
0.113043732,137.12,78.14,57.647
0.103349523,128.4,78.14,57.647
0.097031255,125.56,78.14,57.647
0.09195592,115.03,78.14,57.647
0.093911538,126.63,78.14,57.647
0.101670424,138.03,78.14,57.647
0.118380018,151.05,78.14,57.647
0.134207964,166.93,78.14,57.647
0.144608385,170,78.14,57.647
0.138428474,163.29,78.14,57.647
0.119803701,112.98,78.14,57.647
0.08698577,94.06,78.14,57.647
0.064920125,91.28,78.14,57.647
0.061013797,72.85,78.14,57.647
0.029965859,57.85,78.14,57.647
0.029946263,23.7,78.14,57.647
0.034243038,35.03,78.14,57.647
0.044442975,21.66,78.14,57.647
0.059984349,64.53,78.14,57.647
0.076182648,27.14,78.14,57.647
0.072325253,53.5,78.14,57.647
0.064675734,31.3,78.14,57.647
0.060002975,37.44,78.14,57.647
0.054321194,44.91,78.14,57.647
0.0504572,59.51,78.14,57.647
0.044277946,50.47,78.14,57.647
0.041588211,64.05,78.14,57.647
0.039104624,39.46,78.14,57.647
0.038502807,82.07,78.14,57.647
0.041146486,84.97,78.14,57.647
0.048273102,85.05,78.14,57.647
0.053827493,100.81,78.14,57.647
0.059872481,77.54,78.14,57.647
0.058520962,73.7,78.14,57.647
0.051310104,36.97,78.14,57.647
0.040588335,27.15,78.14,57.647
0.033860675,27.59,78.14,57.647
0.031350248,19.85,78.14,57.647
0.05381415,0.09,78.14,60.249
0.055303288,0.09,78.14,60.249
0.062621224,0.09,78.14,60.249
0.082082691,0.3,78.14,60.249
0.12390263,5,78.14,60.249
0.161182339,9.07,78.14,60.249
0.153271752,54.32,78.14,60.249
0.137569052,99.52,78.14,60.249
0.122580137,105.04,78.14,60.249
0.110016121,84.4,78.14,60.249
0.101112748,67.14,78.14,60.249
0.092441696,68.86,78.14,60.249
0.086790278,70.46,78.14,60.249
0.082250609,84.35,78.14,60.249
0.083999825,98.87,78.14,60.249
0.090939815,151.61,78.14,60.249
0.105885826,149.05,78.14,60.249
0.120043243,155.57,78.14,60.249
0.129345971,156.49,78.14,60.249
0.123818307,140.15,78.14,60.249
0.107159249,110.07,78.14,60.249
0.077805024,84.33,78.14,60.249
0.058068255,77.06,78.14,60.249
0.054574213,54.36,78.14,60.249
0.047921027,77.58,78.14,58.408
0.04924709,79.51,78.14,58.408
0.055763648,73.45,78.14,58.408
0.073093913,71.22,78.14,58.408
0.1103342,62.99,78.14,58.408
0.143531453,76.77,78.14,58.408
0.136487145,85.41,78.14,58.408
0.122504028,129.24,78.14,58.408
0.109156532,135.49,78.14,58.408
0.097968386,91.3,78.14,58.408
0.090040011,71.38,78.14,58.408
0.082318515,75.62,78.14,58.408
0.077285978,72.86,78.14,58.408
0.073243443,91.23,78.14,58.408
0.074801104,93.46,78.14,58.408
0.080981104,121.03,78.14,58.408
0.094290395,123.3,78.14,58.408
0.10689745,135.27,78.14,58.408
0.115181447,142.1,78.14,58.408
0.110259111,119.78,78.14,58.408
0.095424367,98.6,78.14,58.408
0.069284688,84.98,78.14,58.408
0.051709269,99.77,78.14,58.408
0.048597856,71.37,78.14,58.408
0.060164049,74.42,78.14,84.444
0.0618289,74.41,78.14,84.444
0.070010329,64.97,78.14,84.444
0.091768188,68.06,78.14,84.444
0.138522747,68.38,78.14,84.444
0.180201344,87.3,78.14,84.444
0.171357333,117.05,78.14,84.444
0.153801763,148.63,78.14,84.444
0.137044205,160.58,78.14,84.444
0.122997674,147.2,78.14,84.444
0.113043732,129.13,78.14,84.444
0.103349523,117.83,78.14,84.444
0.097031255,114.07,78.14,84.444
0.09195592,119.49,78.14,84.444
0.093911538,144.36,78.14,84.444
0.101670424,149.07,78.14,84.444
0.118380018,159.06,78.14,84.444
0.134207964,192.11,78.14,84.444
0.144608385,199.96,78.14,84.444
0.138428474,168.84,78.14,84.444
0.119803701,149.1,78.14,84.444
0.08698577,140.69,78.14,84.444
0.064920125,127.73,78.14,84.444
0.061013797,118.81,78.14,84.444
0.096630853,114.54,78.14,93.987
0.099739363,110,78.14,93.987
0.105508256,99.8,78.14,93.987
0.122732248,102.14,78.14,93.987
0.166828745,99.77,78.14,93.987
0.223040434,112.55,78.14,93.987
0.24645782,153.19,78.14,93.987
0.231362047,182.06,78.14,93.987
0.207527229,199.12,78.14,93.987
0.188756782,167.52,78.14,93.987
0.172767325,124.34,78.14,93.987
0.161440355,123.34,78.14,93.987
0.155416436,89.52,78.14,93.987
0.15372169,101.24,78.14,93.987
0.155813656,126.98,78.14,93.987
0.162362432,153.24,78.14,93.987
0.176350804,184.65,78.14,93.987
0.191514031,197.44,78.14,93.987
0.200875519,198.24,78.14,93.987
0.192367151,181.95,78.14,93.987
0.174343236,145.07,78.14,93.987
0.139925266,125.35,78.14,93.987
0.100383287,121.98,78.14,93.987
0.094632979,79.99,78.14,93.987
0.096630853,70.25,78.14,85.324
0.099739363,67.97,78.14,85.324
0.105508256,67.97,78.14,85.324
0.122732248,68.19,78.14,85.324
0.166828745,75.77,78.14,85.324
0.223040434,81.26,78.14,85.324
0.24645782,109,78.14,85.324
0.231362047,134.81,78.14,85.324
0.207527229,149.07,78.14,85.324
0.188756782,125.52,78.14,85.324
0.172767325,111.32,78.14,85.324
0.161440355,109.45,74.53,85.324
0.155416436,104.49,73.33,85.324
0.15372169,114.22,73.33,85.324
0.155813656,134.74,73.33,85.324
0.162362432,174.1,73.33,85.324
0.176350804,179.61,73.33,85.324
0.191514031,208.51,73.33,85.324
0.200875519,206.79,73.33,85.324
0.192367151,177.37,73.33,85.324
0.174343236,156.21,73.33,85.324
0.139925266,133.13,73.33,85.324
0.100383287,128.23,73.33,85.324
0.094632979,121.04,73.33,85.324
0.080533779,137.41,73.33,69.845
0.083124463,134.21,73.33,69.845
0.087932356,130.01,73.33,69.845
0.10228712,126.8,73.33,69.845
0.139037883,129.44,73.33,69.845
0.18588565,129.68,73.33,69.845
0.205402093,158,73.33,69.845
0.192821022,172.29,73.33,69.845
0.172956684,171.72,73.33,69.845
0.157313077,166.93,73.33,69.845
0.143987195,141.85,73.33,69.845
0.134547108,130.89,73.33,69.845
0.129526672,134.16,73.33,69.845
0.128114243,138.03,73.33,69.845
0.129857722,148.94,73.33,69.845
0.135315582,206.97,73.33,69.845
0.146973727,194.53,73.33,69.845
0.159611016,240.7,73.33,69.845
0.167413037,238,73.33,69.845
0.16032202,199.71,73.33,69.845
0.145300586,177.44,73.33,69.845
0.11661607,166.84,73.33,69.845
0.08366112,160.86,73.33,69.845
0.078868716,158.69,73.33,69.845
0.088498307,168.8,73.33,69.845
0.091345201,152.21,73.33,69.845
0.096628579,143,73.33,69.845
0.112402983,127,73.33,69.845
0.152788276,134.07,73.33,69.845
0.204269134,135.29,73.33,69.845
0.22571569,135.29,73.33,69.845
0.211890392,150.75,73.33,69.845
0.190061536,155.96,73.33,69.845
0.172870827,131.57,73.33,69.845
0.158227058,120.31,73.33,69.845
0.147853378,133,73.33,69.845
0.142336437,130.13,73.33,69.845
0.140784323,125,73.33,69.845
0.142700227,137.4,73.33,69.845
0.148697851,141.87,73.33,69.845
0.161508949,150.38,73.33,69.845
0.175396024,187.61,73.33,69.845
0.18396964,197.86,73.33,69.845
0.176177345,165.12,73.33,69.845
0.159670339,150.04,73.33,69.845
0.128149019,141.04,73.33,69.845
0.091934931,141.39,73.33,69.845
0.086668575,122.11,73.33,69.845
0.088498307,100.01,73.33,75.351
0.091345201,101.43,73.33,75.351
0.096628579,93.88,73.33,75.351
0.112402983,107.13,73.33,75.351
0.152788276,108.75,73.33,75.351
0.204269134,121.88,73.33,75.351
0.22571569,167.38,73.33,75.351
0.211890392,205.1,73.33,75.351
0.190061536,208.9,73.33,75.351
0.172870827,166.45,73.33,75.351
0.158227058,142.4,73.33,75.351
0.147853378,129.9,73.33,75.351
0.142336437,143.33,73.33,75.351
0.140784323,165.69,73.33,75.351
0.142700227,207.32,73.33,75.351
0.148697851,212.28,73.33,75.351
0.161508949,212.44,73.33,75.351
0.175396024,254.18,73.33,75.351
0.18396964,217.88,73.33,75.351
0.176177345,187.44,73.33,75.351
0.159670339,160.49,73.33,75.351
0.128149019,139.71,73.33,75.351
0.091934931,157.58,73.33,75.351
0.086668575,147.57,73.33,75.351
0.088498307,136.2,73.33,104.726
0.091345201,129.31,73.33,104.726
0.096628579,128.85,73.33,104.726
0.112402983,110.15,73.33,104.726
0.152788276,111.17,73.33,104.726
0.204269134,129.92,73.33,104.726
0.22571569,163.62,73.33,104.726
0.211890392,211.53,73.33,104.726
0.190061536,222.74,73.33,104.726
0.172870827,210,73.33,104.726
0.158227058,199.92,73.33,104.726
0.147853378,198.81,73.33,104.726
0.142336437,189.84,73.33,104.726
0.140784323,205.65,73.33,104.726
0.142700227,222.18,73.33,104.726
0.148697851,224.08,73.33,104.726
0.161508949,217.35,73.33,104.726
0.175396024,220,73.33,104.726
0.18396964,214.24,73.33,104.726
0.176177345,220.69,73.33,104.726
0.159670339,174.98,73.33,104.726
0.128149019,153.52,73.33,104.726
0.091934931,137.91,73.33,104.726
0.086668575,122.27,73.33,104.726
0.096630853,79.17,73.33,118.513
0.099739363,79.18,73.33,118.513
0.105508256,79.15,73.33,118.513
0.122732248,70.49,73.33,118.513
0.166828745,70.49,73.33,118.513
0.223040434,79.18,73.33,118.513
0.24645782,120.01,73.33,118.513
0.231362047,151.33,73.33,118.513
0.207527229,168.15,73.33,118.513
0.188756782,176.09,73.33,118.513
0.172767325,174.42,73.33,118.513
0.161440355,163.78,73.33,118.513
0.155416436,180.48,73.33,118.513
0.15372169,184.01,73.33,118.513
0.155813656,201.07,73.33,118.513
0.162362432,220.58,73.33,118.513
0.176350804,236.1,73.33,118.513
0.191514031,241.41,73.33,118.513
0.200875519,202.94,73.33,118.513
0.192367151,163.72,73.33,118.513
0.174343236,146.08,73.33,118.513
0.139925266,114.1,73.33,118.513
0.100383287,83.32,73.33,118.513
0.094632979,64.91,73.33,118.513
0.104832508,47.95,73.33,108.676
0.108204856,23.92,73.33,108.676
0.114463391,16.45,73.33,108.676
0.133149289,10.39,73.33,108.676
0.180988527,5.88,73.33,108.676
0.241971248,11.06,73.33,108.676
0.267376211,66.55,73.33,108.676
0.250999166,84.84,73.33,108.676
0.225141341,96.08,73.33,108.676
0.20477773,89.9,73.33,108.676
0.18743115,83.65,73.33,108.676
0.175142791,86.78,73.33,108.676
0.168607584,112.44,73.33,108.676
0.166768995,119.83,73.33,108.676
0.169038519,143.17,73.33,108.676
0.17614313,153.4,73.33,108.676
0.191318781,152.65,73.33,108.676
0.207769005,194.93,73.33,108.676
0.21792506,181.8,73.33,108.676
0.208694534,153.63,73.33,108.676
0.189140818,136.68,73.33,108.676
0.151801583,146.84,73.33,108.676
0.108903433,149.8,73.33,108.676
0.102665061,128.91,73.33,108.676
0.104832508,113.02,73.33,102.749
0.108204856,119.67,73.33,102.749
0.114463391,126.83,73.33,102.749
0.133149289,115.82,73.33,102.749
0.180988527,120.05,73.33,102.749
0.241971248,129.97,73.33,102.749
0.267376211,150.05,73.33,102.749
0.250999166,227.79,73.33,102.749
0.225141341,227.23,73.33,102.749
0.20477773,228.56,73.33,102.749
0.18743115,228.56,73.33,102.749
0.175142791,226.43,72.5,102.749
0.168607584,197.37,72.22,102.749
0.166768995,194.91,72.22,102.749
0.169038519,206.91,72.22,102.749
0.17614313,214.98,72.22,102.749
0.191318781,202.98,72.22,102.749
0.207769005,211.8,72.22,102.749
0.21792506,172.76,72.22,102.749
0.208694534,158.17,72.22,102.749
0.189140818,135.61,72.22,102.749
0.151801583,118.35,72.22,102.749
0.108903433,153.33,72.22,102.749
0.102665061,123.65,72.22,102.749
0.131751677,144.47,72.22,108.688
0.134530457,146.48,72.22,108.688
0.140700353,148.4,72.22,108.688
0.156054262,140.67,72.22,108.688
0.195023624,143.98,72.22,108.688
0.268368522,150,72.22,108.688
0.317543088,138.98,72.22,108.688
0.297321295,159.93,72.22,108.688
0.274567137,205.7,72.22,108.688
0.255645426,215.07,72.22,108.688
0.235809233,180.78,72.22,108.688
0.224417163,203.91,72.22,108.688
0.218403959,186.74,72.22,108.688
0.218532107,192.02,72.22,108.688
0.221262347,213.34,72.22,108.688
0.227976931,227.11,72.22,108.688
0.239872386,243.39,72.22,108.688
0.256130307,281.98,72.22,108.688
0.26653908,287.29,72.22,108.688
0.254410904,260.7,72.22,108.688
0.235517235,240,72.22,108.688
0.19587923,232.09,72.22,108.688
0.135138625,219.05,72.22,108.688
0.129266544,204.82,72.22,108.688
0.115486034,200.74,72.22,108.688
0.117921755,183.92,72.22,108.688
0.123329936,187.42,72.22,108.688
0.1367883,180,72.22,108.688
0.170946628,170.59,72.22,108.688
0.235236598,175.88,72.22,108.688
0.278340229,180.08,72.22,108.688
0.260614955,194.19,72.22,108.688
0.240669952,200.03,72.22,108.688
0.224084256,215.03,72.22,108.688
0.206696976,212.03,72.22,108.688
0.196711334,217.99,72.22,108.688
0.191440502,210.05,72.22,108.688
0.191552828,198.85,72.22,108.688
0.193946002,205.15,72.22,108.688
0.199831625,224.6,72.22,108.688
0.210258505,241.95,72.22,108.688
0.224509275,267.37,72.22,108.688
0.233633013,273,72.22,108.688
0.223002143,266.44,72.22,108.688
0.206441027,244.9,72.22,108.688
0.171696604,215.1,72.22,108.688
0.118454841,212.03,72.22,108.688
0.113307708,169.45,72.22,108.688
0.072834004,139.35,72.22,109.754
0.075176995,140.38,72.22,109.754
0.079525209,149.49,72.22,109.754
0.092507525,144.98,72.22,109.754
0.125744575,154.8,72.22,109.754
0.168113262,167.52,72.22,109.754
0.185763752,270.4,72.22,109.754
0.174385548,316.94,72.22,109.754
0.156420425,324.05,72.22,109.754
0.142272491,308.15,72.22,109.754
0.130220686,296.18,72.22,109.754
0.121683159,307.53,72.22,109.754
0.117142723,299.82,72.22,109.754
0.115865335,302.32,72.22,109.754
0.117442122,332.02,72.22,109.754
0.12237816,333.69,72.22,109.754
0.132921678,334.68,72.22,109.754
0.144350725,335.39,72.22,109.754
0.151406802,315.41,72.22,109.754
0.144993751,291.43,72.22,109.754
0.131408505,252.17,72.22,109.754
0.105466495,220,72.22,109.754
0.075662343,199.93,72.22,109.754
0.071328137,155.03,72.22,109.754
0.088498307,113.67,72.22,115.413
0.091345201,112.45,72.22,115.413
0.096628579,99.97,72.22,115.413
0.112402983,82.15,72.22,115.413
0.152788276,87.9,72.22,115.413
0.204269134,103.72,72.22,115.413
0.22571569,152.18,72.22,115.413
0.211890392,229.91,72.22,115.413
0.190061536,248.97,72.22,115.413
0.172870827,236.51,72.22,115.413
0.158227058,242.2,72.22,115.413
0.147853378,244.41,72.22,115.413
0.142336437,245.18,72.22,115.413
0.140784323,251.76,72.22,115.413
0.142700227,258.96,72.22,115.413
0.148697851,259.97,72.22,115.413
0.161508949,255.54,72.22,115.413
0.175396024,284.96,72.22,115.413
0.18396964,294.9,72.22,115.413
0.176177345,272.49,72.22,115.413
0.159670339,248.95,72.22,115.413
0.128149019,199.13,72.22,115.413
0.091934931,199.53,72.22,115.413
0.086668575,167.68,72.22,115.413
0.131751677,152.89,72.22,116.079
0.134530457,137.44,72.22,116.079
0.140700353,123.98,72.22,116.079
0.156054262,119.94,72.22,116.079
0.195023624,123.91,72.22,116.079
0.268368522,149.78,72.22,116.079
0.317543088,209.19,72.22,116.079
0.297321295,258.46,72.22,116.079
0.274567137,268.55,72.22,116.079
0.255645426,229.95,72.22,116.079
0.235809233,197.41,72.22,116.079
0.224417163,172.42,72.22,116.079
0.218403959,166.64,72.22,116.079
0.218532107,165.11,72.22,116.079
0.221262347,180.08,72.22,116.079
0.227976931,186.68,72.22,116.079
0.239872386,206.22,72.22,116.079
0.256130307,223.49,72.22,116.079
0.26653908,219.51,72.22,116.079
0.254410904,209.92,72.22,116.079
0.235517235,153.73,72.22,116.079
0.19587923,149.77,72.22,116.079
0.135138625,142.24,72.22,116.079
0.129266544,124.22,72.22,116.079
0.165594067,141.63,72.22,125.364
0.170088151,127.37,72.22,125.364
0.177304171,122.17,72.22,125.364
0.190148659,117.73,72.22,125.364
0.223750964,126.18,72.22,125.364
0.2962578,153.56,72.22,125.364
0.347133353,207.39,72.22,125.364
0.3351253,293.16,72.22,125.364
0.315651352,309.09,72.22,125.364
0.298347115,294.94,72.22,125.364
0.277032769,295.02,72.22,125.364
0.264244886,289.9,72.22,125.364
0.256127093,272.93,72.22,125.364
0.254952491,269.92,72.22,125.364
0.258962039,272.24,72.22,125.364
0.267742709,300.36,72.22,125.364
0.277530124,315.05,72.22,125.364
0.293376169,322.72,72.22,125.364
0.306241207,299.59,72.22,125.364
0.295316286,285.91,72.22,125.364
0.275433996,261.56,72.22,125.364
0.235983915,229.94,72.22,125.364
0.169364694,217.1,72.22,125.364
0.162571656,173.64,72.22,125.364
0.165594067,187.29,72.22,122.855
0.170088151,175.19,72.22,122.855
0.177304171,163.07,72.22,122.855
0.190148659,151.82,72.22,122.855
0.223750964,159.15,72.22,122.855
0.2962578,181.64,72.22,122.855
0.347133353,230.6,72.22,122.855
0.3351253,297.07,72.22,122.855
0.315651352,307.65,72.22,122.855
0.298347115,289.85,72.22,122.855
0.277032769,280.45,72.22,122.855
0.264244886,263.47,77.58,122.855
0.256127093,256.03,79.36,122.855
0.254952491,272.43,79.36,122.855
0.258962039,290.17,79.36,122.855
0.267742709,318.36,79.36,122.855
0.277530124,327.36,79.36,122.855
0.293376169,349.9,79.36,122.855
0.306241207,337.95,79.36,122.855
0.295316286,314.37,79.36,122.855
0.275433996,274.15,79.36,122.855
0.235983915,266.32,79.36,122.855
0.169364694,269.92,79.36,122.855
0.162571656,226.03,79.36,122.855
0.12371976,212.77,79.36,121.46
0.126329139,210.7,79.36,121.46
0.132122902,199.13,79.36,121.46
0.146540798,200,79.36,121.46
0.183134488,197.99,79.36,121.46
0.252008094,211.94,79.36,121.46
0.298184854,214.94,79.36,121.46
0.279195833,228.07,79.36,121.46
0.257828826,264.96,79.36,121.46
0.240060631,279.9,79.36,121.46
0.221433703,257.83,79.36,121.46
0.210736122,253.32,79.36,121.46
0.205089499,249.99,79.36,121.46
0.205209834,237.41,79.36,121.46
0.207773632,257.61,79.36,121.46
0.214078878,264.02,79.36,121.46
0.225249155,288.2,79.36,121.46
0.240515952,315.92,79.36,121.46
0.25029018,306.1,79.36,121.46
0.238901368,270.08,79.36,121.46
